estrella|texto|lugar
50|Tengo que reconocer que mi novio era la persona interesada a ver esta atraccion, pero al final hicimos el TOUR ESPECIAL, eravamos solo mi novio y yo mas la guia, y fue todo un descubrimiento! Absolutamente recomendado a los amantes de las ingenierias, motores, turbinas, pero tambien para conocer un poco mas un sector afascinante, como es el de la energia!|itaipu
40|Entretenido paseo, un tour con guia que te cuenta la historia de la represa Itaipu binacional, vas haciendo paradas con la oportunidad de lograr buenisimas postales, pasas por el sector Paraguayo luego el brasileñotienes y tambien te dan la opcion de ver un video con la historia antes o despues del tour. En fin, bastante completo.|itaipu
50|muy lindo recorrido por la represa, tuvimos la suerte de disfrutar del vertedero casi en plenitud todo un espectaculo, realmente el servicio de acogida y guia es de primera, esta preparado para dar al turista una vision clara de la obra y calidez en el trato. Foz no es solo Cataratas!!|itaipu
40|Fuimos con la familia, muy buen paseo, vimos una pelicula de la represa en el micro cine y despues nos llevaron a recorrer la represa imponente|itaipu
50|Lo interesante de este paseo es que en realidad el puente solo se utiliza con fines turisticos para ver la represa desde arriba. No se puede frenar a sacar fotos.|itaipu
40|Es interesante conocer esta represa monstruosa e imponente que alimenta el 80% de Paraguay y gran parte de Brasil. Muy lindo paseo, te explican todo y luego de recorre.|itaipu
40|Con ansias fuimos a tener una visita guiada a este sitio tan popular y recomendado en el lugar, Ya sabiamos que ibamos un poco retrasados pero nuestras ganas podian mas y despues de corre por todo el lugar hasta la puerta de entrada nos dijeron que ya no se podia entrar. GOD DEMM bueno aprovechamos el momento para tomarnos una foto afueras del lugar que vale mencionar que estaba ordenado limpio y bien cuidado, la gente del lugar es muy amable.Me quede con todas las ganas del mundo, ya habra otra oportunidad.|itaipu
30|Muy interesante para hacer esa visita guiada en familia, primeramente te hacen ver un video tipo introduccion , luego te llevan hasta donde esta la represa y el guia te va explicando todo mientras vas recorriendola.|itaipu
50|Hermoso paseo, todo muy limpio y ordenado, no son caros los paseos ni la comida. Muy interesante lo recomiendo a full|itaipu
50|es un lugar maravilloso donde uno puede distraerse con los amigo familia lo recomiendo esta super chevere...|itaipu
30|No es un lugar de muchos atractivos... Conoces una gran estructura pero mas de eso, otro atractivo no tiene.|itaipu
50|Impresionante obra de ingenieria.Las comodidades para el visitantes estan a la altura de las circunstancias, muy buenas instalaciones, excelentes colectivos dos pisos, impecable los guias, en nuestro caso nos toco una chica muy cordial que realizaba todos los comentarios de la visita en portugues, español e ingles.Todo muy bien organizado... un placer realizar excursiones de este tipo y con esta organizacion.No dejen de hacerla!!!!|itaipu
40|Hicimos la visita panoramica, sin reserva previa un dia domingo. Vale la pena conocer tremenda obra y ver como 2 paises se organizan para su prodiccion. Buena organizacion, buses climatizados con guia en 2 idiomas.|itaipu
50|la visita a la hidrielectrica no te la puedes perder, visitaras una ingenieria impresionante, cuentas con guias multilingües, y todo el recorrido no dejas de asombrarte|itaipu
50|La represa de Itaipu es impactante, el guia fue muy claro y bastante interesante, y prestar atencion a los detalles revela muchas cosas interesantes.Si te interesa un poco todo lo que es ingenieria/construcciones vale la pena, porque incluso conociendo otras hidroelectricas esta es interesante por la magnitud de la obra y las vistas de la estructura y el entorno.Incluso si no te interesa puede ser interesante, mi novia se resistia a ir pero termino reconociendo que le gusto mucho mas de lo que esperaba.|itaipu
40|El paseo esta bueno...La construccion es imponente, segun dijeron la represa de mayor caudal de agua en el mundo (la que tiene mayor capacidad es una china).Te hacen todo un recorrido, con su respectiva explicacion e historia.Es super recomendable el paseo...|itaipu
50|SI viajas a Fox Iguazu es un paseo que no se tiene que perder , excelente represa , obra de dos ( Brasil y Paraguay) ,paises que se pusieron de acuerdo para realizar esta obra arquitectonica moderna , sus murallones que contienen el agua del rio son dignas de admirar y si tienen la suerte como la tuve yo con mi familia estan abiertas sus compuertas es un espectaculo imperdible, esta obra no sol terminar con generar energia electrica , sino que aun continua con muchos proyectos , que uno se informa cuando va a visitarla, un ejemplo de ingenieria.|itaipu
50|Te va a fascinar si te gustan los temas de construccion, electricos, mecanicos o de ingenieria. Una obra monumental|itaipu
50|Aqui aprendimos que en esta represa hidroelectrica se abastece de electricidad a Brasil y Paraguay. Muy bonito el tours|itaipu
40|Yo hice con mi marido y mi hija de 9 años el paseo panoramico por la represa , debido que el paseo por en interior de la represa solo se puede hacer con niños de 12 para arriba.Compramos el ticket en el centro de visitantes de itaipu y luego en un colectivo de 2 pisos te llevan a recorrer la represa , primero las compuertas o vertedero que tuve la suerte de verla abierta con el agua saliendo como si fuera una catarata, ves el lago , etc muy bien organizada y te deja una vision global de la descomunal represa, muy recomendable|itaipu
50|Una empresa gigantesca muy bonita y muy interesante su historia , muy bueno los Tour que se imparten como paseos en catamaran para ver el atardecer paseos en bus etc muy bueno recomendable|itaipu
30|Cuando estuvimos,4 de las compuertas se encontraban abiertas y el despliegue del agua y su choque contra el rio era una sensacion de grandeza. Una inmensa construccion que requirio de mucha mano de obra para que fuera una realidad|itaipu
50|Que bueno que te dejen entrar a la represa hidroelectrica!!!! Hicimos el paseo por fuera y por dentro y nos encanto! Paisaje hermoso. Es esencial si vas a entrar a la represa tener calzado cerrado y short por lo menos hasta la rodilla. Igualmente estan muy bien preparados porque tienen shorts y calzados para prestarte en caso de si te olvidaste.|itaipu
30|Es un lugar interesante por sus dimensiones y me hizo pensar mucho en el desarrollo y el sacrificio de la naturaleza en favor del modernismo en el que vivimos ....cada quien saca sus conclusiones|itaipu
30|Es interesante pero no hay taaaaanto qeu ver, preferiria pasar tiempo en Iguazu antes que ir aqui. Si te gusta ver grandes obras de ingenieria, super recomendable. Todos te tratan re bien.|itaipu
40|el Vertedero de la represa nos ofrece una linda vista cuando las compuertas se encuentran abiertas, lastima que solo un 10% del año se abren estas compuertas cuando hay muchas lluvias y el embalse de la represa crece a un nivel muy rapido generalmente se abren|itaipu
50|Una de las mayores hidroelectricas del mundo, vale la pena conocerla, simplemente quedaran deslumbrados con lo que el hombre puede hacer con la Ingenieria..|itaipu
50|Fui a conocer la represa y al verla una no deja de asombrarse. El tamaño de todo es tan grande que ni soñando una lo puede imaginar. Super recomendable.|itaipu
50|Visita super interesante para gente de carreras afines. Te hacen un recorrido en micros mostrandote todas las partes de la represa|itaipu
30|es interesenate conocer sobre la historia de las cosas, es recomendable la visita, estaba en parte de nuestro tour que hicimos por Brasil.|itaipu
50|Muy interesante el paseo en bus aprendiendonmuchas informaciones. Muy linda y muy interesante vale la pena hacerlo con la familia|itaipu
50|Vale la pena hacer no solo la visita panoramica sino dentro de la represa para conocer su historia y funcionamiento|itaipu
50|Es una muy linda excursion para hacer en familia. La verdad que la pasamos muy bien y la atencion fue muy amable de parte de ellos. Lo recomiendo.|itaipu
50|desde que entras a la hidroelectrica en bus vas escuchando y viendo lo colosal que es la estructura. Recomiendo el tour especial que te llevan hasta adentro para ver los generadores y como funciona|itaipu
50|El tour nocturno por la represa muestra al muro iluminado al compas de la musica. Con el valor de la entrada esta incluido el traslado desde el centro de visitantes hasta el sitio.|itaipu
50|Una de las mas grandes presas que cuentan con vistas extraordinarias a todo el trabajo de ingenieria de la gente brasileña y paraguaya.|itaipu
50|Una obra de las manos del hombre que nos muestra de lo que somos capaces, una obra maravillosa y ejemplo de como dos paises se unieron para llevarla a cabo.Visita guiada, pero hay que resevar con tiempo.|itaipu
50|La habia visitado hace veinte años, hoy esta a full, muy espectacular, como estaba con mucha agua el rebosadero abierto es una vista increible.|itaipu
50|La represa es considerada una de las maravillas del mundo de la ingenieria, es un excelente paseo que debe hacerse si se encuentran en Foz de Igiaçu. Apreciar esta maravillosa obra de ingenieria nos lleva a ver lo que podemos lograr como humanos, y los guias turisticos de la represa no solo cuentan la parte de ingenieria, sino que tambien te cuentan la historia detras de la represa y de la construccion de esta.|itaipu
50|No puede dejar de visitar estas impresionantes construcciones !! En su momento fue la represa mas grande del mundo ahorita superado solo por tres gargantas en China!|itaipu
50|una construccion impresionante,un trabajo que une a paises hermanos en la busqueda de mejoras ,de progreso,de buenos negocios!!|itaipu
40|hice el recorrido circuito especial (4 pm) duracion 3 horas para asi no esperar mucho tiempo y hacer el tour nocturno el Iluminação da Barragem.visite sin necesidad de tour, en transporte publico desde el terminal de buses de Foz do Iguazu, asi sale bastante economico y facil de ir a conocer.el show nocturno es de luz y sonido sincronizado, la energia consumida en el show seria suficiente para iluminar una ciudad con 15.000 habitantes|itaipu
50|es monumental !!!una gran proeza de ingenieria, recomiendo tomar el circuito especial (Real $68) directamente desde la pagina oficial de la represa, ya que incluye el bus panoramico y entrar a conocer el interior de la represa, lo cual es impresionante, ver las turbinas en funcionamiento, el interior como si se tratase de un gran salon de 1 km de distancia, es increible ver tanta majestuosidad, conocer la historia de su construccion, el tiempo empleado y todo lo que ofrece esta gran represa, una de las mas grandes del mundo.tome el tour de las 4 pm, para aprovechar el dia, tomar fotos al atardecer, sin tanto sol, la duracion es de 2:30 a 3 horas.yo tome tambien el tour de luz y sonido del barragam (Real$16) empieza a las 8 pm, tambien sensacional ver este espectaculo.yo fui sin pagar tour, tome mi bus de transporte publico desde la terminal de buses de foz do iguazu e igual al regreso.|itaipu
